username,timestamp,comment
@Francis59663645,2016-06-17T08:59:54.000Z,te podias haber quedado en el hospital tres meses mas tienes que cuidarte abuelita y tu a hacer calceta que es lo tuyo
@LuisMongeE,2016-04-26T22:57:13.000Z,presidente  mashirafael  arriba a calceta recorrera zona afectada del centro hospital anibal gonzalez y centro de acopio  35pais
@Salud_Ec,2016-04-26T21:08:15.000Z,el hospital dr anibal gonzalez alaba de calceta atiende con normalidad ecuadorlistoysolidario
@alcivarleo,2016-04-17T07:03:02.000Z,ahora en chonesin energia electrica casas caidashospital civil con danos en su estructurahospitalizados trasladados a calceta
@calceta12,2016-04-11T19:31:31.000Z,trafficpuerto  gustavomarcano  xq no se repara la av frente a day hospital o el puente detras de aventura plaza q si estan en mal estado
@FiscaliaEcuador,2016-03-26T18:12:32.000Z, fiscaliaecuador  obtuvo sentencia condenatoria contra 3 personas por sicariato cometido contra director del hospital de calceta en manabi
@oromartv,2016-03-23T22:20:09.000Z,sentencia para los acusados por el asesinato del director del hospital de calceta  manabi httpbitly1rya2ui
@DIGITRON69,2016-03-23T00:08:38.000Z,juzgan a tres implicados en la muerte de director de hospital de calceta  el diario ecuador httpfbme76lqkylpp
@norism21,2016-03-22T23:23:41.000Z,eldiarioec  juzgan a tres implicados en la muerte de director de hospital de calceta   httpdesarrolloeldiarioecnoticiasmanabiecuador386470juzganatresimplicadosenlamuertededirectordehospitaldecalceta
@RobertoAbeiga,2016-03-22T23:09:28.000Z,ciudadano sentenciado a 34 anos de prision por crimen del director del hospital de calceta httptinyurlcomjammohr via  el_telegrafo
@eltiempocuenca,2016-03-22T22:21:22.000Z,ciudadano sentenciado a 34 anos de prision por crimen del director del hospital de calceta ecuador  httpeltiempocomecnoticiascuenca179952ciudadanosentenciadoa34aaosdeprisianporcrimendeldirectordelhospitaldecalceta
@marcoavila53,2016-03-22T20:48:14.000Z,ciudadano sentenciado a 34 anos de prision por crimen del director del hospital de calceta httptinyurlcomjammohr
@LivingtonPanta,2016-03-22T19:29:19.000Z,juzgan a tres implicados en la muerte de director de hospital de calceta  el diario ecuador httpfbme2i3e0ybwz
@tuitLatam,2016-03-22T19:27:21.000Z,ecuador juzgan a tres implicados en la muerte de director de hospital de calceta httpaygy1yfyux
@eldiarioec,2016-03-22T19:18:53.000Z,juzgan a tres implicados en la muerte de director de hospital de calceta  httpgooglxbluk5
@FiscaliaEcuador,2016-03-22T15:48:32.000Z,3 sentenciados por sicariato cometido contra el director del hospital de calceta en manabi httpbitlymauriciomonteserrin
@kact_23,2016-03-22T03:25:23.000Z,galo_chiriboga  mauricio montes ferrin director del hospital del canton bolivar  calceta al fin se hace justicia
@JankJuan,2016-03-22T03:20:13.000Z,ciudadano sentenciado a 34 anos de prision por crimen del director del hospital de calceta httptinyurlcomjammohr via  el_telegrafo
@CalcenaGuada,2016-02-29T12:17:03.000Z,  hospital regional de cnel oviedo httpsswarmappcomc0ipygbvd0xf
@eduflakovet89br,2016-02-24T19:27:19.000Z,a1 calceta apoya a hospital a traslado de paciente imposibilitado a h_ndc_chone   salud_ec
@MARIAEU80614485,2016-02-19T15:43:55.000Z,este mensaje es para el min de salud y jefe distrital de manabi canton bolivar hospital anibal gonzalez  calceta
@MarcilloJos,2016-02-15T01:01:25.000Z,mashirafael  nuevamente hoy fumigaciones aereas en bananera en calceta hubo que llevar al hospital afectada por quimicos
@AndreStefy13,2016-02-02T18:13:56.000Z,ppsesa  ministro muy buen trabajo  pero que paso con el caso del  asesinato del director del hospital de calceta manabi
@samparody,2016-01-29T18:43:18.000Z,escuchen cuando llegen al hospital el doctor les preguntara con que los golpearon y diran que es con una calceta con mantequilla samandcat
@seyriver5,2015-11-17T02:02:51.000Z,mashirafael  tengo 64 anos de edad y 43 anos de servicio trabajo como auxiliar de enfermeria en el hospital de calcetamanabi
@walterio89,2015-11-13T17:11:17.000Z,mashirafael  presidente en el hospital de calceta despues de mucho se consigue anestesiologo para cumplir con cirugias todos los dias
@bolivarmanabi,2015-11-09T14:49:19.000Z,continuan los trabajos contratado por el gadbolivar en barrio tras hospital de calceta alcaldiadebolivar2015
@calceta12,2015-08-22T20:03:19.000Z,trafficaracas  dios le alguien denuncie esto que esta botadisimo del hospital patria increible
@calceta12,2015-06-15T02:01:24.000Z,trafficpuerto  noesnormal que ande cagada en el banco mi casa calle trabajo en el carro playa rios  hospital  clinicas  colegio
@fevillacisg,2015-06-03T02:39:31.000Z,visitando a los ninos por su dia en el hospital de calceta felicidad es alegrar corazones
@LEDYLAURAMUNOZ,2015-06-02T04:54:31.000Z,compartiendo por el dia del nino en la sala de pediatria del hospital de calceta  lidicelarrea
@romoced,2015-05-31T04:19:51.000Z,inculpan a exesposa en el crimen del director del hospital de calceta httpecuadorinmediatocom8080indexphpmodulenoticiasfuncnews_user_viewid2818782154umtpresunto_sicario_con_prision_por_muerte_director_hospital
@MiraNoticiasEc,2015-05-29T23:25:09.000Z,resumen semanal presunto asesino del director del hospital de calceta fue capturado httpbitly1cmyyrf
@MinGobiernoEc,2015-05-29T17:47:50.000Z,presunto asesino del director del hospital de calceta fue capturado videohttpbitly1dbvl9k
@LaMareaec,2015-05-29T00:43:53.000Z,urgente presunto asesino del director del hospital de calceta fue capturado  httpgooglnfzbha
@eldiarioec,2015-05-29T00:43:07.000Z,urgente presunto asesino del director del hospital de calceta fue capturado  httpgooglf9yc7w
@nachoplumas,2015-05-28T17:12:55.000Z,gabriel cedeno presunto autor y autora del asesinato del director del hospital de calceta fueron aprehendidos via  ppsesa
@tomebamba,2015-05-28T16:05:02.000Z,gabriel cedeno presunto autor y autora del asesinato del director del hospital de calceta fueron aprehendidos  ppsesa
@MinGobiernoEc,2015-05-28T15:00:09.000Z,dinased capturo en montecristi al presunto asesino del doctor mauricio montes director del hospital de calceta
@LaYeyeCalceta,2015-05-23T23:32:29.000Z,se imaginanir al hospital porque te tienen que inyectar en el trasero y el lo debe hacer
@kalz2011alejo,2015-04-20T18:12:18.000Z,posesion director medico hospital anibal gonzalez alava calceta  lidicelarrea  gobermanabi  ledylauramunoz  nakinv
@OttoSeguridad,2015-03-09T05:46:31.000Z,director de hospital de calceta victima de sicariato httpeluniversocomnoticias20150309nota4639751directorhospitalvictimasicariatoutm_sourcetwitterutm_mediumsocialmediautm_campaignaddtoany
@icaro74,2015-03-08T17:22:20.000Z,el director del hospital de calceta murio tras recibir seis balazos  el diario ecuador httpfbme4asqjiosg
@LaMareaec,2015-03-08T16:47:02.000Z,cronicaroja seis impactos de bala le quitaron la vida al director del hospital de calceta httpfbme7ngtbtzyd
@EcuadorNoticia7,2015-03-08T16:43:23.000Z,noticias ecuador director de hospital de calceta murio luego de 33 horas de sufrir ataque httpbitly1gf6hlb
@EcVendo,2015-03-08T16:02:59.000Z,eu director de hospital de calceta murio luego de 33 horas de sufrir ataque httpowly2vey1f
@romoced,2015-03-08T15:36:48.000Z,fallecio hoy el medico director del hospital de calceta que fue abaleado la noche del viernes en esa ciudad manabita
@Radio_Viva,2015-03-08T15:34:36.000Z,director de hospital de calceta murio luego de 33 horas de sufrir ataque httptinyurlcomlb24jgd via  eluniversocom
@AlbertaGuti,2015-03-08T15:30:35.000Z,director de hospital de calceta murio luego de 33 horas de sufrir ataque el director del hospital anibal gonz httpbitly1gf6hlb
@LuisTomala,2015-03-08T15:29:14.000Z,director de hospital de calceta murio luego de 33 horas de sufrir ataque httplniswwweluniversocomnvb1xu
@Noticias_Ec,2015-03-08T15:29:06.000Z,director de hospital de calceta murio luego de 33 horas de sufrir ataque httpdlvrit8tjt6r  diarioeluniverso
@periodistachone,2015-03-08T15:20:47.000Z, eluniversocom  director de hospital de calceta murio luego de 33 horas de sufrir ataque httptinyurlcomlb24jgd
@eluniversocom,2015-03-08T15:16:46.000Z,director de hospital de calceta murio luego de 33 horas de sufrir ataque httptinyurlcomlb24jgd
@eacosta8,2015-03-08T14:00:06.000Z,eldiarioec  me confirman que fallecio el dir del hospital de calceta  que fue disparado la noche del viernes lamentable  eluniversocom
@npalmafranco,2015-03-08T13:33:13.000Z,mauricio montes ferrin director de hospital de calceta murio esta manana sufrio un atentado el pasado viernes en esa urbe  eluniversocom
@npalmafranco,2015-03-08T13:20:38.000Z,jose montes padre de manuel montes director hospital de calceta confirmo su deceso en hospital verdi cevallos de portoviejo  eluniversocom
@npalmafranco,2015-03-08T13:19:08.000Z,urg murio director de hospital de calceta manuel montes quien fuera atacado la noche del viernes al estilo sicariato  eluniversocom
@nancytavel,2015-03-08T11:54:32.000Z,fiscal llega al hospital provincial para realizar el levantamiento del cadaver de director de hospital de calceta que fue baleado
@nancytavel,2015-03-08T11:52:35.000Z,urgente confirman fallecimiento del director de hospital de calceta que estaba en el hospital verdi cevallos
@TavoMacay,2015-03-07T18:45:20.000Z,fernando montes ferrin director del hospital anibal gonzalez alava de calceta fue victima de un ataque a bala la noche del viernes
@mf_mae76,2015-03-07T15:55:59.000Z,director de hospital de calceta sufrio atentado tipo sicariato httpgooglleybjr httpfbme6rziyz6p4
@ManabitaEnTrova,2015-03-07T15:30:12.000Z,cronicaroja balean al director del hospital de calceta su estado es delicado  httpgooglq2savw
@alexguevaraec,2015-03-07T15:25:40.000Z,director de hospital de calceta sufrio atentado tipo sicariato el director del hospital anibal gonzalez de ca httpbitly1gb8ch9
@EcuadorNoticia7,2015-03-07T15:07:57.000Z,noticias ecuador director de hospital de calceta sufrio atentado tipo sicariato httpbitly1hcpu7x
@EcVendo,2015-03-07T15:03:14.000Z,eu director de hospital de calceta sufrio atentado tipo sicariato httpowly2vcpai
@Fausto_Vinicio,2015-03-07T15:03:09.000Z,director de hospital de calceta sufrio atentado tipo sicariato el director del hospital anibal gonzalez de ca httpbitly1hcpu7x
@LuisTomala,2015-03-07T14:59:08.000Z,director de hospital de calceta sufrio atentado tipo sicariato httplniswwweluniversocomnh7zgg
@Noticias_Ec,2015-03-07T14:59:06.000Z,director de hospital de calceta sufrio atentado tipo sicariato httpdlvrit8sht5y  diarioeluniverso
@eluniversocom,2015-03-07T14:49:34.000Z,director de hospital de calceta sufrio atentado tipo sicariato httptinyurlcompvl47s2
@LaMareaec,2015-03-07T14:45:51.000Z,cronicaroja al menos 6 impactos de bala recibio el director del hospital de calceta  httpgooglsoueh0 httpfbme1cxtc6lc8
@npalmafranco,2015-03-07T11:08:59.000Z,urg estado de director de hospital de calceta es critico segun indico un hermano a radio farra de portoviejo  eluniversocom  mkichimbo
@npalmafranco,2015-03-07T11:07:12.000Z,urg director de hospital de calceta fue baleado por desconocido y la madrugada de hoy fue operado en portoviejo  eluniversocom  mkichimbo
@npalmafranco,2015-03-07T11:05:54.000Z,urg familiares de mauricio montes director de hospital de calceta indican que ya habia recibido amenazas  eluniversocom  mkichimbo
@npalmafranco,2015-03-07T11:04:38.000Z,urg mauricio montes director de hospital de calceta sufrio anoche atentado tipo sicariato recibio 6 disparos  eluniversocom  mkichimbo
@eacosta8,2015-03-07T03:46:01.000Z,balean a director del hospital de calceta estas son las huellas de los disparos en su carro  confirma una fuente 
@goalcoz,2015-03-07T03:27:58.000Z,en calcetamanabi balean al dr fernando montes director del hospital civil y se debate entre la vida y la muerte
@nancytavel,2015-03-07T02:59:45.000Z,balean a director del hospital de calceta  estas son las huellas de los disparos en su carro  confirma una fuente
@kalz2011alejo,2014-08-19T15:05:53.000Z,participando en forojuvenil auditorio hospital anibal gonzalez calceta
@bolivarmanabi,2014-08-18T16:37:22.000Z,martes 19 de agosto 16h00 pregon en honor a sanagustin en calceta lugar de concentracion hospital calle chile  rcarrizal1320
@albert_apb,2014-08-10T13:58:57.000Z,eldiarioec  esta edificacion publicada en la foto no corresponde al hospital anibal alava gonzales de calcetabolivar
@jmirandqi,2014-07-23T13:48:13.000Z,bendita entre todos esos guapos  cesarea postguardia calceta extramural   hospital anibal httpinstagramcompqy7lgnlffq
@LaYeyeCalceta,2014-07-22T00:16:30.000Z,nino501sj la trama es de un chico que tiene poderes telepaticos y esta en un hospital y debes salir de ahi y blablalbla es weno
@CalcenaGuada,2014-06-12T16:05:42.000Z,veroo_gonza  marcialgomeez  no me pases la pelota yo no estuve ayer en el hospital  
@elulycom,2014-06-02T19:32:33.000Z,hospital de calceta  httpfbme2fu1nltvs
@CalcenaGuada,2014-06-01T04:41:33.000Z,pasar la noche en una camilla de hospital entre otras comodidades de la vida 
@javiandres1000,2014-05-06T15:21:43.000Z,presidencia_ec  el hospital de calceta totalmente abandonado foco de infecciones y dengue ayuda por favor
@javiandres1000,2014-04-14T17:57:51.000Z,mashirafael   antiguo hospital calceta foco de moscos y enfermedadeshaga algo sr presidente
@BelCalcena,2014-03-06T18:07:25.000Z,mas tarde al hospital de lavalle 
@GolloVarela,2014-03-03T23:47:52.000Z,en el hospital del calcetamanabi van con una emergencia y mandan a esperar desde cuando las emergencias son de esperar  mashirafael
@EvelinhPalacios,2014-02-16T22:12:58.000Z,estimado  mashirafael  en el hospital anibal gonzalez de calceta no pagan los sueldo de los jubilados en esta fecha aun deben enero
@emt_jorge,2014-01-27T04:06:17.000Z,llevando una dosis de suero antiofidico al hospital basico de calceta  estoy viajando a calceta ciudad
@DianaAvellanEc,2014-01-25T20:59:28.000Z,elsymend  se busca dr del hospital de calceta  frowen22
@VaSinfronteras,2014-01-22T02:23:55.000Z,mashirafael  senor presidente vivo en calceta parroquia urbana del canton bolivar como puede ser que en un hospital publico no atiendan
@LaYeyeCalceta,2014-01-07T23:16:14.000Z,cuando heechul estaba en el hospital el manager le llevo peliculas porque estaba aburrido y le llevo destino final 4   es que no puedes xdd
@Romina_calderon,2013-12-15T13:36:17.000Z,salud_ec  sres como es posible q en el hospital de calceta tengas sufriendo a mujeres embarazadas por el capricho de hacerles parir normal
@JazzNutrition,2013-12-10T13:23:09.000Z,ayudamehenry  visita el hospital de calceta equipado a full no tiene medicos especialistas hay denuncias contra el director x negligencia
@JazzNutrition,2013-12-09T13:49:43.000Z,mashirafael  lidicelarrea  en calceta hay un buen hospital pero me causo pena e indignacion q no haya medicos especialistas hasta cuando
@_MariaGilA,2013-11-21T05:25:00.000Z,no me di cuenta que iba con una calceta negra y otra gris al hospital jaajajaa upsi moxta
@Gustragos_,2013-10-25T05:02:03.000Z,seguia llorando de camino a su casa se quito la calceta y su pie era un tamal morado la lleve con su mama y la llevaron al hospital fin
@romoced,2013-10-17T15:27:05.000Z,se robaron hace algunos dias varias piezas del tomografo en hospital anibal gonzalez a de calceta
@kalz2011alejo,2013-10-09T11:33:36.000Z,hoy  lidicelarrea  ofrecera rendicion de cuentas segundo periodo legislativoauditorio hospital anibal gonzalez 1600 en calceta
@gerardors89,2013-10-07T01:12:13.000Z,guardia hospital calceta medico httpinstagramcompff4hwbmdha
@bolivarmanabi,2013-09-24T15:58:23.000Z,por lasemanadelaprevenciondelembarazoenlosadolescentes casaabierta viernes 270914h00 hospital dranibalgonzalezalava de calceta
@calceta360,2013-09-07T03:50:54.000Z,custodiado y en ambulancia llevan a reyli al hospital httpfbme31c1rwyjj
@debiblanki,2013-09-03T17:08:24.000Z,aprendiendo a hacer  calceta en el el hospital lo que hace el aburrimiento senores  
@virnyvero,2013-07-31T15:50:22.000Z,definitimamente el hospital anibal gonzales alava de calceta es una porqueria llevo dos horas esperando q httpfbme2i4nspnjt
@ValeriaCalcena,2013-07-12T21:25:16.000Z,desde las 13hs que estoy en el hospital c
@ValeriaCalcena,2013-07-12T21:22:58.000Z,odio el hospital c
@ValeriaCalcena,2013-07-12T03:03:54.000Z,dios _ esta chica vive el el hospital 
@CarlosVerareal,2013-06-19T17:37:33.000Z, romoced  el sabado a concierto del maestro schubert ganchozo auditorio del hospital d calceta recomendado
@romoced,2013-06-19T17:16:18.000Z,el sabado a concierto del maestro schubert ganchozo en auditorium de hospital d calceta el domingo al i festival del viche y la salprieta
@bolivarmanabi,2013-06-19T13:53:11.000Z,por centenario concierto con schuberth ganchozo sab 2206 20h00 auditorio hospital calceta auspicia gadbolivar
@juancalcena,2013-06-11T16:41:45.000Z,y como les explicamos a los japoneses que no podemos construir un hospital decente en seis anos httpbitly13uizrr
@Wxlt3r,2013-03-11T13:29:54.000Z,calceta hospital
@Wxlt3r,2013-03-11T13:15:32.000Z,calceta city hospital
@GoberManabi,2013-03-10T01:44:44.000Z,el joven accidentado en la via junin portoviejo es jose libardo moreira zambrano fue trasladado al hospital d calceta  eldiarioec
@Wxlt3r,2013-03-06T16:01:58.000Z,seguimos en el hospital de calceta city working
@Wxlt3r,2013-03-06T13:51:29.000Z,hospital de calceta working
@galolenin72,2013-03-04T16:55:23.000Z,me atendieron bien en el hospital de calceta espero que mas especialistas sean asignados en busca de la excelencia
@periodistachone,2013-02-17T19:26:06.000Z,me informan de un accidente en calceta los heridos estan siendo trasladados al hospital aun no confirman si hay muertos
@hron2000,2013-01-28T22:07:43.000Z,gobermanabi  por favor investigar al director de salud del hospital de calceta sale en horas laborables a atender pacientes en su clinica
@FERNAND18958482,2013-01-15T14:42:31.000Z,en el hospital de calceta no tenemos presupuesto ni para pagar los residentes  mashirafael  ayudenos sr presidente
@FERNAND18958482,2013-01-15T14:40:30.000Z,sr presidente queremos mas presupuesto para el hospital de calceta  mashirafael
@NevarezEmilio,2012-12-18T16:04:55.000Z,mashirafael  senor presidente buenos diasmi esposa labora con contrato desde hace 6 anos en el hospital de calceta y hace unos meses se
@bolivarmanabi,2012-11-26T16:50:06.000Z,viernes 30 de nov 20h00 auditorio hospital de calceta velada cultural denominada al empate con el arte organiza esc de arte ley sin par
@juancalcena,2012-11-07T14:55:44.000Z,entrar en salas de internados en un hospital madrileno para un reportaje y ser echado a patadas por el guardia no tiene precio
@juancalcena,2012-11-05T11:21:15.000Z,extranare cubrir las manifestaciones madrilenas aqui un grupo de med quieren frenar una reconversion de un hospital
@calceta360,2012-10-25T06:21:57.000Z,hospital
@romoced,2012-10-13T15:22:45.000Z,en calceta durante 40 anos se mantuvo un hospital disenado para el clima interandino en cada fenomeno del nino se inundaba 99anos
@kalz2011alejo,2012-09-26T19:42:13.000Z,difusion de la ley anti tabaco salon auditorio hospital anibal gonzalezcalceta
@FabiGonzalezPy,2012-05-25T13:04:46.000Z,hernandarias luminoterapia es nueva aparato habria fallado descartamos error humano dice el dr adolfo calcena hospital distrital 780am
@780AM,2012-05-25T13:02:59.000Z,no hubo falla humana en las quemaduras que sufio el bebe en la cuna de luminoterapia dr adolfo calcena hospital hernandarias 780am
@kikideltwit,2012-05-14T18:42:40.000Z,igual tragicomico que una calceta de guagua este mas seguro en un super que esta misma en un hospital publico guagua
@lahoraecuador,2012-04-28T16:43:44.000Z,chone 4 muertos y 40 heridos fueron trasladados al hospital civil d chone y al d calceta tras nuevo accidente d bus httpbitlyjq4nfm
@periodistachone,2012-04-27T21:51:48.000Z,resultado 4 muertos y cerca de 40 heridos q fueron trasladados al hospital d chone y calceta solo una paciente fue transferida a portoviejo
@drfabry,2012-04-27T16:51:19.000Z,abogadoandrade  abogado son mas de 20 heridos los que estan en chone 3 de gravedad  y 3 en calceta soy medico del hospital de chone
@sunshine19651,2012-03-21T15:21:50.000Z,el mercado el parque los accesos al hospital y el 80 de los domicilios de calceta cabecerahttpwwwminoticieromatinalcomindexhtm
@patriotaEcuador,2012-03-21T12:29:44.000Z,el mercado el parque los accesos al hospital y el 80 de los domicilios de calceta cabecera cantonal de bolivarhttpbitly9243ml
@nancytavel,2012-03-20T22:28:14.000Z,el hospital verdi cevallos de portoviejo se prepara para recibir a pacientes de los hospitales de calceta y chone
@UgaldeTV,2012-03-20T22:13:45.000Z,nancytavel  de  eldiarioec  informa que en hospital de portoviejo se preparan para recibir enfermos de los hospitales de calceta y chone
@MoXtian,2012-01-05T05:11:39.000Z,abima_val jajaja claro calceta harta del hospital pero aun viva tu q onda ya ni me invitan a ningun lado amigo de papel
@SaraMorenoPy,2011-12-20T14:05:05.000Z,el director del hospital regional de hernandarias dr adolfo calcena dijo que no habia muchas esperanzas de vida para el sr alves 780am
@romoced,2011-11-12T02:28:10.000Z,lucio gutierrez inauguro hospital de calceta a 50 dias del golpe funcionarios figurettis locales y pueblo llano se peleaban por la foto
@DRJOAOTORRES,2011-10-21T01:52:18.000Z,mi colega el dr wigner loor encontro cuerpo extrano en un nino en el hospital de calceta en manabi httpyfrogcomob1u9tj
@faririart,2011-06-20T05:00:58.000Z,esta calceta la trae puesta cuando esta en el hospital y tiene a su bebe  el que no me crea veala
@CleoOrellana,2011-03-28T01:05:27.000Z,jorpaz20  ajungbluth  calceta sta dsarrollandose sta ekipado con2buenos quirofanos q nvien drs spcialistas y l dn la categoria d hospital
@jorpaz20,2011-03-24T22:29:30.000Z,cleoorellana  es verdad hay un buen hospital en calceta  ajungbluth  pero como lo dejo echo lucio no le paran bola
@CleoOrellana,2011-03-24T21:30:37.000Z,manabi al hospital de calceta lo tienn catalogado como subcentro d salud en cuanto s 1 hospital con una buen infraestructura carente de drs
@CleoOrellana,2011-03-24T21:21:51.000Z,ajungbluth   sabe q n calceta hay 1gran hospital pro el ministerio d salud lo tien catalogado como subcentro y no cuenta con drs spcialistas
@hernandarias_py,2011-03-05T14:42:02.000Z,el doctor juan saldivar fue destituido de la direccion del hospital de hernandarias y asume en su reemplazo el doctor calcena
@romoced,2011-02-06T16:26:47.000Z,lucio gutierrez llega hoy a calceta a reunirse con  ciudadanos l ultima vez q estuvo fue n inauguracion d hospital 1 mes antes d su caida
@ChrisROrJ,2010-11-10T04:57:11.000Z,por andar como naco con calceta y chanclas trazz que doy el azoton xla escalera al hospital a ver si no hay fractura soloesomefaltaba
@Muelakov,2010-09-20T10:43:38.000Z,leynar  no me quitaron la bota y la calceta en medio del campo exploraron y decidieron llevarme al hospital directamente desde el campo
@twikis,2010-09-03T03:43:25.000Z,hoy tuve que llevarme calceta impares al hospital uu
@AlainBrito,2010-07-21T13:21:53.000Z,clariparejar trapito calceta deje d ser antes d salir del hospital cuando naci oye si quieres a mi canton o aqui a la of q prefieres
@juancalcena,2010-07-15T20:44:15.000Z,giubeeh  condorito es una mitica revista de hospital hace como diez anos se degenero
@UNFPAecuador,2010-06-17T00:12:31.000Z,cerramos el dia 3 con la directora del hospital de calceta en manabi httpfbmeu4hhyrqm
@UNFPAecuador,2010-06-17T00:10:14.000Z,hospital anibal gonzales alava calceta manabi httpfbmecsa1oxyf
@juancalcena,2010-04-26T23:20:22.000Z,bueno les aviso que acevedo sigue con vida y estable segun fuentes del hospital
@kevinhurlt,2009-07-09T19:52:57.000Z,1 pagina diagramada y en curva 3 paginas a medias portada casi lista falta info de hospital al empate calceta
@EducacionZ4_Ec,2024-06-20T14:42:03.000Z, video  inauguramos el programa aulashospitalarias en el hospital iesschone garantizamos la educacion y bienestar emocional de nuestros ninos ninas y jovenes en situacion de enfermedad y hospitalizacion   elnuevoecuadorresuelve
@EducacionZ4_Ec,2024-06-18T21:42:49.000Z,boletin en el hospital del  iessec  de chone se inauguro el servicio educativo aulashospitalarias  son 14 las casas de salud en  educacionz4_ec  donde se brinda atencion integral a estudiantes en situacion de enfermedad  httpsbitly3vx2sgf  elnuevoecuadorresuelve
@EducacionZ4_Ec,2024-06-17T22:11:07.000Z,chone se inauguro el servicio educativo aulashospitalarias en el hospital del  iessec   para garantizar el acceso permanencia y aprendizaje en el sistema educativo de ninos ninas y adolescentes en situacion de enfermedad u hospitalizacion  elnuevoecuadorresuelve
@IESS_Manabi,2024-06-17T19:10:52.000Z,iessteinforma   fravizuga  director del  iess_manabi  y maximiliano nunez coordinador de  educacionz4_ec  inauguraron el programa de aulas hospitalarias en el hospital chone a fin de garantizar el acceso al sistema educativo durante la hospitalizacion y tratamiento medico
@MariaAu91891077,2024-06-12T19:42:25.000Z,nosotros en chone estamos  perseverando  que de nos construya  el hospital  del iess es una lucha desde hace 4 anos ya que el ciclo de vida es deprimente  el dr pena ya nos visito    y  esta  avanzando   la gestion   loderado  por junta civica de chone
@MariaAu91891077,2024-06-12T01:56:33.000Z,valentina respaldamos su posicion  como manabita  eso es querer a nuestra provincia  asi  con dialogo conseguimos  para nurstro terruno todo  por  el bien colectivo en chone estamos perseverando que se nos construya un hospital del iess el que tenemos termino el ciclo de vida
@Alessan63011598,2024-06-09T04:15:13.000Z,por la gran flauta  danielnoboaok  si no eres capaz no te lances a la reeleccion asi fue el terrible final de alias cara sucia el temido sicario que provoco ataque en hospital en chone en 2022
@IESS_Manabi,2024-06-07T16:52:06.000Z,iessteinforma   internos y medicos generales del hospital de manta y chone participaron en el taller dengue casos clinicos organizado por la coordinacion provincial de salud y el hospital general manta 
@chonepublicidad,2024-06-06T09:23:02.000Z,por este pobre miserable pase los peores minutos de mi vida cuando secuestraron el hospital en chone estaban demorando este pobre hp y hay que hacer asi antes que se crezcan mas y sean imposibles de acabar con ellos
@MetroEcuador,2024-06-05T22:58:30.000Z,asi fue el terrible final de alias cara sucia el temido sicario que provoco ataque en hospital en chone en 2022
@jmga1961,2024-06-05T15:34:06.000Z,asesinan a cara sucia a quien intentaron matar en el 2022 tomandose el hospital de chone
@diariocorreoec,2024-06-05T15:29:09.000Z,manabi en noviembre de 2022 la policia evito que sujetos armados que se tomaron el hospital de chone lo mataran cuando era un menor de edad anoche fue acribillado en su vivienda mas httpsgoosuqmvpn
@rgarcia25S,2024-06-05T14:23:44.000Z,hace 2 anos intentaron matarlo cuando fue ingresado a un hospital de chone
@LaPosta_Ecu,2024-06-05T14:02:58.000Z,angel menendez de 18 anos alias cara sucia fue acrib1ll4do en su vivienda en el bejuco en chone el adolescente sic4ri0 fue trasladado a un hospital pero no resistio este es el segundo ataque contra su vida que se realizaba
@EcuavisaInforma,2024-06-05T13:38:35.000Z, en noviembre de 2022 la policia evito que sujetos armados que se tomaron el hospital de chone mataran a alias cara sucia cuando era un menor de edad anoche fue acribillado en su vivienda  mas detalles  httpsbitly4ec6ahu
@manavisionec,2024-06-05T13:29:15.000Z,ecuador  en el 2022 sujetos ingresaron al hospital de chone para sorprender a alias cara sucia  httpsowlym1nx50s9a2e
@IESS_Manabi,2024-06-03T17:22:27.000Z,iessteinforma  personal del hospital basico chone dicto una charla a los pacientes de consulta externa sobre influenza o gripe estacional signos y sintomas grupos de riesgo medios de contagio prevencion y tratamiento
@EducacionZ4_Ec,2024-05-31T13:38:55.000Z,chone se realizo un acto simbolico de inauguracion del ano lectivo del programa de aulas hospitalarias del hospital napoleon davila cordova para ratificar el compromiso con la comunidad educativa en este 2024 168 estudiantes ya han sido beneficiados  elnuevoecuadorresuelve
@IESS_Manabi,2024-05-29T14:22:44.000Z,iessteinforma   los profesionales de salud del hospital basico chone recibieron una charla sobre dengue impartida por el area de epidemiologia para fortalecer las acciones preventivas y el manejo clinico de los pacientes 
@IESS_Manabi,2024-05-27T16:53:20.000Z,iessteinforma   el area de epidemiologia del hospital basico chone realizo una capacitacion a los usuarios sobre el dengue enfocada en  brote en la provincia de manabi medidas preventivas clasificacion clinica diagnostico y tratamiento
@IESS_Manabi,2024-05-23T16:00:25.000Z,iessteinforma  dentro del plan de prevencion de salud el hospital chone realizo una charla para socializar con los usuarios las acciones a tomar en caso de infecciones intestinales en menores de edad  recuerda acudir a emergencia en caso de signos de deshidratacion
@Celmy_Chone,2024-05-10T12:38:44.000Z,senores por favor se necesita de su ayuda al sur de quitohospital enrique garceshundimiento en la calle pelileo institucion educativa republica de irak representa un peligro para la comunidad educativa y en general  alegriacrespo  danielnoboaok  pabelml  teleamazonasec
@adrimichellema,2024-05-09T18:54:13.000Z,que decepcion el hospital del  iessec  chone lo digo como medico y paciente y alguien que hizo su internado en el iess quito sur hospital que llevo en mi corazon nada que ver la atencion y trato de los profesionales del iess chone hacen quedar mal a la institucion
